X,Y,ID
258408,101914,E02004229
258408,331005,W02000022
258412,205039,W02000158
258624,281825,W02000117
258678,199080,W02000172
258885,146534,E02004176
258964,301054,W02000026
259061,196118,W02000179
259181,95270,E02004230
259318,189251,W02000195
259322,280693,W02000118
259466,193537,W02000187
259632,203671,W02000168
259929,135336,E02004180
260504,193308,W02000190
260810,189272,W02000196
261115,187912,W02000198
261412,213427,W02000152
261946,193263,W02000189
262099,367219,W02000012
262161,199311,W02000171
262278,192390,W02000194
263072,194954,W02000184
263114,212213,W02000154
263129,286451,W02000116
263405,56200,E02004193
263433,195981,W02000180
263600,50967,E02004196
263789,193015,W02000191
263819,196674,W02000178
263993,223681,W02000145
264160,194003,W02000186
264186,192542,W02000193
265037,195237,W02000182
265373,193034,W02000192
265399,273328,W02000421
265556,197427,W02000176
265727,194842,W02000183
266779,197959,W02000175
267000,193342,W02000188
267143,199644,W02000170
267510,89195,E02004231
268033,195685,W02000181
268920,213540,W02000151
268975,201878,W02000169
269360,197071,W02000177
269864,60003,E02004190
270156,344841,W02000018
270258,198366,W02000173
271129,125838,E02004187
271132,376046,W02000039
271338,40015,E02004200
272075,317904,W02000025
272295,197119,W02000208
272413,203963,W02000202
272646,103612,E02004172
273563,44258,E02004198
273894,210305,W02000417
274157,195059,W02000211
274176,190834,W02000214
274195,198199,W02000205
274611,198918,W02000204
274935,235423,W02000143
275145,192641,W02000213
275261,69347,E02004217
275403,189869,W02000215
275430,197226,W02000206
275719,196427,W02000210
276187,118565,E02004188
276779,56587,E02004194
276985,196602,W02000207
277159,189777,W02000216
277282,83939,E02004203
277536,376992,W02000038
278157,382115,W02000027
278232,301645,W02000100
278273,200086,W02000203
278338,192488,W02000212
278361,187669,W02000217
278707,381244,W02000028
278904,378885,W02000032
279104,210577,W02000416
279787,43038,E02004199
279904,361772,W02000041
280379,60331,E02004191
280448,377764,W02000037
281288,103118,E02004173
281423,177774,W02000235
281705,75521,E02004207
281809,208528,W02000200
281814,181688,W02000227
281960,381215,W02000029
283010,177519,W02000236
283294,100319,E02004174
283451,182763,W02000225
283687,380608,W02000030
283818,66937,E02004219
284536,70729,E02004213
284778,378206,W02000034
284836,57633,E02004192
285057,71707,E02004212
285213,378716,W02000033
285415,193832,W02000218
285476,78969,E02004204
285652,191003,W02000219
285695,91159,E02004201
285785,70967,E02004215
286301,189846,W02000222
286480,71241,E02004214
286917,196094,W02000209
287003,51371,E02004195
287101,73584,E02004209
287287,61036,E02003166
287522,206269,W02000201
287819,70533,E02004216
288045,67972,E02004218
288125,378126,W02000035
288158,61055,E02003165
288300,59386,E02003168
288802,60610,E02003167
288820,62192,E02003164
288830,57565,E02003169
289088,179448,W02000234
289306,180559,W02000229
289430,66070,E02003156
289593,181387,W02000230
289653,184359,W02000223
289879,64266,E02006840
290434,93325,E02004153
290452,91664,E02004160
290474,190903,W02000221
290532,180271,W02000231
290565,183753,W02000224
290841,73400,E02004211
290956,65196,E02003157
290967,181430,W02000228
291095,91865,E02004158
291211,64247,E02003161
291271,67009,E02003154
291295,175148,W02000237
291712,90432,E02004162
291736,66049,E02003155
291804,179949,W02000233
291923,92756,E02004156
291976,55119,E02003171
292070,64700,E02003159
292085,65262,E02003158
292101,133702,E02006117
292308,56081,E02003170
292416,94388,E02004149
292479,335772,W02000024
292563,93445,E02004152
292711,63807,E02003163
292785,180073,W02000232
292791,92047,E02004157
293089,366138,W02000040
293410,190523,W02000220
293554,73163,E02004210
293605,198618,W02000258
293652,93015,E02004154
293716,74020,E02004208
294021,94248,E02004150
294045,91550,E02004161
294497,86904,E02004202
294601,377708,W02000036
294783,92971,E02004155
295147,112521,E02004168
295325,91739,E02004159
295382,120230,E02004164
295492,94112,E02004151
295570,284593,W02000106
295635,196835,W02000261
295672,181816,W02000226
295746,76353,E02004206
295800,145981,E02006114
295981,88788,E02004163
296210,113632,E02004165
296293,205461,W02000252
296401,77494,E02004205
296476,112934,E02004167
296931,195538,W02000262
297014,146017,E02006113
297301,168819,W02000247
297589,516104,E02004004
297656,518086,E02004001
298296,96799,E02004134
298687,194700,W02000265
298710,517503,E02004002
298720,85999,E02004142
298720,192827,W02000267
298724,197551,W02000260
298755,379754,W02000031
298838,103892,E02004171
298970,202937,W02000254
299414,521483,E02004000
299455,188220,W02000274
299521,203574,W02000253
299544,174558,W02000238
299572,527575,E02003973
299597,182999,W02000280
300087,191657,W02000269
300190,81155,E02004147
300225,527499,E02003974
300648,511059,E02004005
300689,82738,E02004144
300808,195035,W02000264
300999,229225,W02000414
301069,381528,W02000045
301217,380870,W02000047
301300,200759,W02000256
301303,530106,E02003972
301378,527197,E02003975
301412,80982,E02004148
301487,188165,W02000275
301612,82023,E02004146
301853,83053,E02004143
301891,264929,W02000108
301919,107192,E02004170
302079,202142,W02000255
302227,515429,E02004003
302315,506548,E02004006
302328,190713,W02000271
302331,168067,W02000250
302339,378212,W02000050
302363,380854,W02000419
302551,192022,W02000268
303441,207043,W02000285
303451,111319,E02004169
303456,251041,W02000110
303510,181191,W02000282
303599,373990,W02000051
303998,535489,E02003969
304323,228864,W02000113
304399,206396,W02000286
304489,536340,E02003968
304579,199148,W02000257
304741,183062,W02000281
304869,366208,W02000052
304882,208048,W02000415
305341,383008,W02000042
305386,197938,W02000259
305631,205663,W02000287
305890,382058,W02000044
305925,379352,W02000049
306016,261318,W02000109
306153,82495,E02004145
306196,184749,W02000279
306293,366283,W02000053
306385,88389,E02004141
306390,208147,W02000284
306577,299562,W02000102
306627,190203,W02000272
306866,382884,W02000043
307181,192911,W02000266
307197,142786,E02006115
307345,200858,W02000288
307861,185403,W02000278
307999,195276,W02000263
308093,191011,W02000270
308399,127656,E02006101
308651,173972,W02000239
308701,188751,W02000273
308921,186484,W02000276
309007,530484,E02003970
309179,99451,E02004132
309559,181225,W02000380
309710,350072,W02000056
309725,290770,W02000105
309741,95160,E02004136
309807,139750,E02006116
309827,196916,W02000289
310124,113299,E02004166
310202,168702,W02000246
310760,167950,W02000249
311056,291840,W02000104
311138,382072,W02000058
311356,167334,W02000251
311462,185710,W02000277
311812,169616,W02000243
311821,206917,W02000290
312035,189722,W02000307
312265,175747,W02000409
312274,168512,W02000248
312381,88037,E02004140
312464,358170,W02000055
312606,530353,E02003971
312617,181035,W02000372
312780,89458,E02004139
312943,194867,W02000302
313107,175344,W02000411
313267,176452,W02000405
313300,169434,W02000245
313501,178230,W02000393
313689,120892,E02006110
313793,177471,W02000397
313839,210317,W02000316
313930,120239,E02006111
314131,197134,W02000297
314166,176228,W02000407
314227,203186,W02000291
314350,208568,W02000319
314418,180995,W02000376
314443,189127,W02000308
314450,187507,W02000312
314511,360587,W02000054
314692,186427,W02000313
314721,319776,W02000097
314791,178189,W02000392
314791,199617,W02000293
314862,542042,E02003967
315077,195250,W02000301
315533,179873,W02000386
315565,178950,W02000389
315618,199904,W02000292
315663,177014,W02000401
315676,99850,E02004131
315771,181963,W02000370
315787,171283,W02000242
316089,197144,W02000296
316113,187808,W02000311
316241,176421,W02000406
316314,180873,W02000378
316418,100589,E02004130
316419,211927,W02000314
316446,210254,W02000317
316642,179796,W02000387
316692,129001,E02006099
316823,177000,W02000400
316895,376843,W02000059
316943,480258,E02004007
317023,198765,W02000294
317024,182979,W02000368
317166,196967,W02000298
317296,178674,W02000391
317337,176209,W02000408
317355,188958,W02000309
317362,172000,W02000240
317423,181768,W02000371
317439,170128,W02000244
317442,180281,W02000384
317445,195602,W02000300
317451,207305,W02000320
317529,91059,E02004137
317681,175402,W02000410
317732,238980,W02000111
317821,174714,W02000412
317883,293021,W02000103
317915,469152,E02003985
318093,178103,W02000394
318134,371093,W02000063
318175,182991,W02000367
318383,177407,W02000398
318408,171809,W02000241
318605,468096,E02003986
318706,174884,W02000423
318846,178096,W02000396
318867,180076,W02000385
318884,174408,W02000422
318890,211894,W02000315
319112,106067,E02004129
319154,177418,W02000399
319307,181291,W02000374
319352,191894,W02000304
319454,178934,W02000390
319663,376278,W02000060
319690,176912,W02000402
319691,470710,E02003980
319762,198587,W02000295
319804,178121,W02000395
319889,209105,W02000318
319995,180150,W02000383
320112,176572,W02000404
320131,469266,E02003984
320195,188863,W02000310
320294,470397,E02003981
320346,125283,E02006106
320576,181305,W02000375
320802,196947,W02000299
320895,471495,E02003979
320905,218966,W02000114
320913,177217,W02000403
320977,182277,W02000369
321032,469298,E02003983
321073,123303,E02006109
321267,341995,W02000057
321604,204586,W02000321
321606,386892,E02001492
321654,201188,W02000322
321766,179139,W02000388
321819,476872,E02003977
321886,180425,W02000381
321925,193993,W02000303
321928,389372,E02001480
322202,469623,E02003982
322371,126435,E02006100
322415,181443,W02000373
322549,123944,E02006108
322675,301731,W02000101
322697,307813,W02000099
322716,125421,E02006105
322792,180142,W02000382
322820,386537,E02001494
323072,473672,E02003978
323323,126601,E02006102
323527,363824,W02000073
323755,361053,W02000076
323784,180902,W02000379
324013,122440,E02006112
324071,372111,W02000062
324165,389913,E02001479
324167,124327,E02006107
324168,190360,W02000306
324175,139249,E02006067
324208,181027,W02000377
324286,90625,E02004138
324717,548623,E02003965
324745,372597,W02000061
324906,190445,W02000305
324992,125102,E02006104
325448,208873,W02000323
325567,387291,E02001489
325758,388790,E02001483
325775,315826,W02000098
325799,94161,E02004135
325832,213995,W02000338
325946,384664,E02001499
326016,389965,E02001478
326050,364195,W02000071
326187,485322,E02004022
326363,365458,W02000069
326462,204276,W02000324
326778,183660,W02000366
326787,382563,E02001503
326922,523401,E02003976
326932,390472,E02001475
327006,388529,E02001484
327021,188815,W02000355
327195,187193,W02000362
327238,391661,E02001472
327271,194623,W02000333
327302,384322,E02001500
327439,324243,E02006027
327501,381417,E02001506
327705,269020,W02000107
327742,193759,W02000334
327748,202274,W02000325
327757,195939,W02000331
327760,200920,W02000326
327849,386961,E02001491
327978,342578,W02000094
328184,125614,E02006103
328184,476518,E02004028
328200,388122,E02001485
328254,363718,W02000074
328455,368119,W02000067
328511,345739,W02000090
328612,137287,E02006071
328753,194681,W02000332
328815,329406,E02006025
328848,190720,W02000349
328857,406509,E02001443
328887,369024,W02000065
328899,351804,W02000083
328927,338557,W02000096
328961,369676,W02000064
329006,478155,E02004026
329061,196432,W02000329
329061,389998,E02001477
329069,407923,E02001441
329094,378052,E02003841
329122,198676,W02000328
329290,392595,E02001469
329311,346303,W02000092
329351,386994,E02001490
329369,547866,E02003966
329429,133291,E02006074
329539,376726,E02003844
329550,186960,W02000363
329587,215023,W02000336
329639,135988,E02006073
329706,185480,W02000365
329711,389269,E02001481
329764,188093,W02000358
329774,137480,E02006069
329788,365916,W02000070
329942,407638,E02001442
330053,329715,E02006024
330074,392588,E02001470
330154,98658,E02004133
330219,386314,E02001496
330263,406550,E02001444
330266,334959,E02006023
330289,215186,W02000337
330354,388091,E02001486
330373,193669,W02000335
330387,196114,W02000330
330432,199815,W02000327
330470,391627,E02001473
330516,191005,W02000348
330551,357566,W02000077
330554,347266,W02000091
330600,361851,W02000075
330614,255479,E02002910
330657,187700,W02000360
330711,393727,E02001467
330769,344352,W02000093
330769,352161,W02000082
330780,149330,E02006064
330796,189329,W02000352
330875,434386,E02002645
330886,411751,E02001440
330898,437693,E02002638
330918,368508,W02000066
330958,390770,E02001476
331004,432894,E02002649
331107,392805,E02001468
331160,387370,E02001488
331235,440065,E02002635
331312,399995,E02001450
331317,436055,E02002642
331323,137494,E02006068
331348,398987,E02001456
331424,150843,E02006062
331429,437060,E02002640
331441,353277,W02000081
331447,391867,E02001471
331507,186905,W02000364
331577,388816,E02001482
331597,446522,E02005321
331618,432368,E02002651
331637,147790,E02006065
331648,438033,E02002637
331657,435492,E02002643
331710,136880,E02006070
331729,434307,E02002647
331778,412190,E02001439
331805,443434,E02005326
331840,442019,E02002633
331865,387720,E02001487
331967,391117,E02001474
331999,398507,E02001458
332046,386325,E02001495
332076,189192,W02000353
332119,159931,E02003086
332124,162026,E02003082
332189,385363,E02001498
332196,367188,W02000068
332214,108495,E02006097
332249,438970,E02002636
332283,447642,E02005320
332303,384128,E02001501
332340,429081,E02005208
332344,430265,E02005206
332384,440566,E02002634
332408,446291,E02005323
332441,436763,E02002641
332488,434005,E02002648
332537,142196,E02006066
332553,188341,W02000357
332576,187638,W02000359
332594,161309,E02003084
332636,432849,E02002650
332645,397528,E02001460
332645,399478,E02001453
332655,353991,W02000080
332659,386711,E02001493
332667,435027,E02002644
332746,415641,E02001437
332788,295777,E02006041
332806,443032,E02005328
332829,109220,E02006096
332911,159953,E02003085
332951,158581,E02003089
332954,189409,W02000351
332993,349790,W02000088
333023,414115,E02001438
333111,377629,E02003842
333152,437660,E02002639
333188,191220,W02000347
333188,400651,E02001449
333217,382519,E02001504
333275,447808,E02005319
333392,396752,E02001462
333423,351918,W02000085
333559,385437,E02001497
333563,107137,E02006098
333764,383999,E02001502
333784,416306,E02001435
333803,442749,E02005329
333864,398265,E02001459
333949,396308,E02001464
333991,399393,E02001452
333996,429266,E02005207
334005,434302,E02002646
334060,417653,E02001432
334101,187421,W02000361
334111,395263,E02001465
334137,390912,E02006934
334154,237079,E02002924
334155,351473,W02000086
334202,162247,E02003081
334252,349613,W02000089
334295,427997,E02005210
334331,281123,E02006044
334359,92935,E02004273
334398,438562,E02005332
334449,441776,E02005330
334470,188709,W02000354
334566,392253,E02001368
334617,397625,E02001461
334633,380386,E02001507
334635,389402,E02006933
334660,381885,E02001505
334665,325595,E02006026
334751,415788,E02001436
334942,350397,W02000087
334945,363884,W02000072
334979,439595,E02005331
335013,395105,E02001466
335061,393742,E02001360
335065,351968,W02000084
335140,390396,E02006932
335160,396669,E02001463
335236,416881,E02001434
335333,399837,E02001451
335356,161399,E02006846
335368,418395,E02001431
335490,114623,E02006093
335530,379919,E02001508
335582,391968,E02001369
335621,398991,E02001457
335642,188557,W02000356
335687,355043,W02000420
335692,162553,E02003080
335730,389379,E02001383
335732,394274,E02001358
335832,388245,E02001390
335986,396598,E02001349
336082,417313,E02001433
336100,387367,E02001396
336127,392921,E02001364
336130,395599,E02001352
336225,394634,E02001355
336310,163632,E02003079
336346,419113,E02001430
336394,390332,E02001377
336395,159448,E02003087
336446,447265,E02005322
336623,370310,E02003795
336709,391968,E02001370
336820,388351,E02001389
336823,397128,E02001348
336886,399211,E02001455
336911,389035,E02001385
336955,391121,E02001376
336957,392756,E02001365
336983,162535,E02006845
336984,555778,E02003991
337037,420053,E02001429
337110,375967,E02003847
337177,427512,E02005211
337181,403571,E02001445
337200,393526,E02001361
337207,401490,E02001448
337247,200978,W02000341
337350,386891,E02001398
337365,436587,E02005203
337500,394904,E02001354
337636,412380,E02005306
337655,391287,E02001374
337717,504091,E02004015
337744,137327,E02006072
337896,376397,E02003846
337950,377201,E02003843
337957,367609,E02003799
337994,389635,E02001381
338160,555164,E02003995
338163,388992,E02001384
338189,401867,E02001447
338198,387416,E02001394
338199,394388,E02001357
338232,392615,E02001366
338261,402855,E02001446
338283,123858,E02006081
338295,375194,E02003850
338396,189421,W02000350
338480,395530,E02001351
338546,368423,E02003798
338593,397211,E02001347
338653,568638,E02003987
338672,399032,E02001454
338763,364388,E02003808
338766,374203,E02003852
338885,486025,E02004021
338918,375718,E02003848
338946,393385,E02001362
338947,388390,E02001388
339010,555371,E02003994
339039,391527,E02001373
339095,385422,E02001402
339298,477023,E02004027
339315,387498,E02001395
339354,390179,E02001378
339412,558034,E02003989
339434,394624,E02001356
339446,386182,E02001399
339626,334854,E02006017
339693,391266,E02001375
339823,420151,E02005305
339891,388568,E02001387
339904,374699,E02003851
339971,376655,E02003845
340044,366918,E02003803
340118,406290,E02005315
340145,398293,E02001330
340152,306175,E02006039
340173,395522,E02001350
340184,552732,E02003999
340194,392642,E02001367
340216,384769,E02001403
340391,389986,E02001380
340428,365151,E02003807
340498,554679,E02003996
340571,170260,E02003074
340596,553786,E02003998
340616,171075,E02003071
340620,385760,E02001400
340734,209723,W02000340
340747,368273,E02003797
340776,375364,E02003849
340789,400082,E02001328
340809,555780,E02003992
340845,393746,E02001359
340905,387856,E02001393
340937,557521,E02003990
341053,391750,E02001372
341077,171984,E02003069
341087,408824,E02005309
341181,366981,E02003802
341197,389616,E02001382
341485,163819,E02003078
341496,148893,E02006063
341526,497729,E02004016
341562,395323,E02001353
341597,398387,E02001329
341685,368670,E02003796
341756,461237,E02005236
341757,408105,E02005310
341833,393020,E02001363
341849,399941,E02001327
341886,390835,E02001340
341926,432475,E02005204
342027,341691,W02000095
342050,383786,E02001404
342070,391740,E02001371
342077,397537,E02001331
342085,428705,E02005209
342241,463347,E02005229
342298,366617,E02003804
342316,388020,E02001392
342370,554380,E02003997
342514,365300,E02003806
342624,386929,E02001397
342641,367414,E02003801
342709,127300,E02006078
342785,388799,E02001386
342863,117025,E02006084
342866,393419,E02001332
342939,165836,E02003076
342946,385412,E02001401
342964,392156,E02001334
342973,463411,E02005228
343192,391332,E02001338
343247,441866,E02005327
343276,158947,E02003088
343350,187345,W02000346
343434,315580,E02006028
343729,386402,E02001344
343791,390272,E02001342
343828,464301,E02005226
343867,431027,E02005205
344108,463237,E02005230
344179,392209,E02001336
344291,411650,E02005307
344296,109283,E02006095
344357,388124,E02001391
344514,383185,E02001405
344565,385809,E02001345
344597,365489,E02003805
344611,407575,E02005311
344660,175791,E02003066
344687,422244,E02005304
344738,384950,E02001346
344911,391682,E02001337
344995,390322,E02001341
345231,464805,E02005224
345417,153750,E02006061
345562,244267,E02002911
345646,373756,E02003794
345676,258887,E02002908
345678,268668,E02002905
345678,293531,E02006042
345808,526699,E02004012
345813,463445,E02006871
345994,389148,E02001343
346110,326070,E02006021
346287,119729,E02006083
346366,312740,E02006034
346566,92387,E02004276
346633,176664,E02003065
346639,170535,E02003072
346757,392475,E02001333
346924,406224,E02005314
346964,350207,E02003810
347001,93551,E02004274
347071,461115,E02005237
347255,390928,E02001339
347261,115664,E02006091
347288,175980,E02003067
347571,93024,E02004275
347616,463189,E02005231
347656,540065,E02004009
347674,392167,E02001335
347703,188195,W02000345
347735,556138,E02003993
347794,466949,E02005223
347802,170224,E02003073
347805,461664,E02005234
347859,136098,E02006058
347859,424811,E02005297
347872,282362,E02006043
347944,401064,E02001406
348140,308792,E02006038
348146,136551,E02006060
348240,461019,E02005235
348316,311143,E02006037
348350,393453,E02001423
348389,101852,E02004271
348403,460013,E02005238
348409,456820,E02005239
348465,128691,E02006077
348472,359559,E02003809
348545,189638,W02000344
348560,384592,E02002581
348560,396022,E02001414
348631,168595,E02003075
348632,238417,E02002920
348633,462035,E02005233
348663,407578,E02005312
348722,406798,E02005313
348808,386662,E02002577
348905,445354,E02005325
348951,391724,E02001426
348988,312704,E02006033
349038,259277,E02002906
349060,418990,E02005195
349090,479956,E02004025
349459,241436,E02002914
349471,258641,E02002907
349486,385927,E02002579
349525,390736,E02001428
349608,232594,E02002925
349631,395037,E02001421
349650,313631,E02006031
349670,374925,E02003877
349674,405862,E02005316
349707,470773,E02005221
349741,240187,E02002917
349790,311465,E02006036
349808,404969,E02005317
349859,238333,E02002921
349875,444707,E02005324
349894,396525,E02001412
350086,393198,E02001424
350092,410961,E02005308
350120,431452,E02005262
350143,315469,E02006029
350152,139135,E02006057
350162,387434,E02002575
350456,395389,E02001417
350457,425836,E02005296
350491,430403,E02005265
350526,212784,W02000339
350828,311476,E02006035
350869,382352,E02002585
350922,238353,E02002919
351043,367811,E02003800
351048,432229,E02005257
351064,313235,E02006032
351237,386399,E02002578
351259,492593,E02004018
351317,240322,E02002916
351407,315186,E02006030
351418,385529,E02002580
351430,329096,E02006019
351466,530032,E02004010
351512,164635,E02003077
351557,405242,E02005318
351558,196831,W02000342
351594,422081,E02005300
351628,428394,E02005287
351682,434774,E02005254
351752,427444,E02005289
351785,530380,E02004011
351824,275040,E02006045
351829,493623,E02004017
351844,431234,E02005260
351872,397558,E02001409
351882,491141,E02004020
351907,387926,E02002574
351963,171417,E02003070
351975,146912,E02006051
352030,240880,E02002915
352150,382370,E02002584
352181,395342,E02001419
352188,377713,E02003874
352242,485058,E02004024
352366,416630,E02005199
352389,391610,E02001427
352421,175660,E02003068
352557,392806,E02001425
352626,386640,E02002576
352652,464593,E02005225
352659,302722,E02006040
352667,421544,E02005303
352781,492198,E02004019
352790,177039,E02003019
352805,380451,E02002589
352809,430625,E02005264
352810,426760,E02005292
352834,381589,E02002586
353002,400094,E02001407
353012,239710,E02002918
353034,433167,E02005255
353113,396564,E02001413
353142,404139,E02001304
353193,561279,E02003988
353241,113403,E02006094
353353,422175,E02005301
353392,427183,E02005291
353493,192499,W02000343
353513,431808,E02005258
353662,429052,E02005269
353694,395367,E02001416
353850,117109,E02006087
353987,430662,E02005263
354109,394584,E02001422
354139,430197,E02005267
354144,341370,E02006015
354159,114950,E02006092
354216,408711,E02001289
354267,178125,E02003014
354288,423974,E02005298
354330,145635,E02006054
354344,116267,E02006090
354351,382425,E02002583
354351,422604,E02005299
354392,380785,E02002588
354409,117255,E02006086
354468,194294,E02004635
354696,405486,E02001297
354709,244036,E02002912
354893,425888,E02005295
354959,421617,E02005302
355100,177122,E02003018
355117,396927,E02001411
355141,123569,E02006080
355289,432750,E02005256
355414,430211,E02005266
355530,419083,E02005193
355558,429638,E02005268
355586,399693,E02001408
355586,410634,E02001287
355615,404486,E02001300
355720,380784,E02002587
355747,427414,E02005290
355750,431625,E02005259
355763,402999,E02001307
355766,322111,E02006022
355840,363139,E02003891
355844,405485,E02001296
355865,382413,E02002582
356110,426152,E02005293
356148,175834,E02003026
356201,388785,E02002604
356207,116380,E02006089
356264,117051,E02006088
356373,414208,E02005201
356398,387668,E02002608
356560,168052,E02003061
356586,397193,E02001410
356623,409915,E02001288
356689,431066,E02005261
356721,176903,E02003020
356822,117619,E02006085
356842,184010,E02003094
356848,426231,E02005294
356856,407211,E02001291
356863,422676,E02005191
356978,173196,E02003041
356992,392952,E02002592
357023,179173,E02003012
357109,404393,E02001301
357120,400474,E02001318
357131,137256,E02006059
357138,169542,E02003057
357264,389883,E02002598
357265,395344,E02001418
357288,159912,E02003005
357308,403192,E02001306
357346,172710,E02003045
357379,399354,E02001322
357424,418480,E02005196
357443,406412,E02001294
357450,171005,E02003052
357456,173947,E02003037
357517,435810,E02005253
357530,177233,E02003017
357581,416314,E02005200
357586,168789,E02003059
357636,167810,E02003062
357714,395960,E02001415
357727,171726,E02003047
357773,212886,E02004631
357802,175544,E02003028
357905,424208,E02005189
357951,210917,E02004632
357969,469569,E02005222
357980,174376,E02003033
358019,388220,E02002605
358099,421172,E02005192
358172,336421,E02006016
358195,171099,E02003050
358197,176626,E02003022
358226,407029,E02001292
358255,389692,E02002599
358346,172967,E02003043
358492,416692,E02005198
358502,178510,E02003013
358556,167488,E02003064
358559,399432,E02001321
358654,395034,E02001420
358802,418522,E02005194
358804,174048,E02003036
358893,169652,E02003056
358912,171030,E02003051
359009,174950,E02003031
359057,427243,E02005288
359070,405753,E02001295
359109,177401,E02003015
359187,417515,E02005197
359251,175827,E02003027
359389,222379,E02002927
359597,174263,E02003034
359667,173076,E02006887
359667,389463,E02002602
359684,176667,E02003021
359706,147073,E02006052
359748,170062,E02003055
359883,171484,E02003048
359908,181783,E02003100
360052,224171,E02002926
360058,406697,E02001293
360062,405316,E02001298
360098,402969,E02001310
360146,387892,E02002607
360157,370983,E02003884
360224,167563,E02003063
360244,177567,E02003016
360261,413646,E02005202
360317,348573,E02003840
360360,169044,E02003058
360362,398016,E02001324
360389,437004,E02005275
360555,178859,E02003107
360606,170753,E02003053
360674,176187,E02003025
