ID,Lat,Lon
E02006781,49.91569805392906,-6.311698527317031
E02003950,50.121035482550184,-5.680606990387757
E02003947,50.13329875692154,-5.569491210033477
E02003951,50.103044649468366,-5.550677996299693
E02003948,50.126257661251536,-5.543566842452003
E02003949,50.12021098227884,-5.537998563518615
E02003943,50.20923815895506,-5.487585303933478
E02003945,50.18928864900127,-5.46460674658056
E02003946,50.14095608895088,-5.424126229123201
E02003944,50.188833763096895,-5.411340360674486
E02003929,50.09326017995869,-5.319433363362449
E02003924,50.21444504305294,-5.306323513460598
E02003923,50.21945156614895,-5.290966304943215
E02003925,50.20826825033945,-5.287196452498275
E02003928,50.10365120793536,-5.270022197853312
E02003918,50.24426399878847,-5.269277224599094
E02003922,50.22901380424053,-5.259426315277386
E02003926,50.16548508870511,-5.246527747184226
E02003919,50.239628887109816,-5.229179487134984
E02003920,50.23086482991327,-5.224071092850716
E02003930,50.034655860783545,-5.20863702130017
E02003907,50.29883647697806,-5.204315402937357
E02003921,50.227741948716634,-5.1905829698774495
E02003906,50.3420635448085,-5.150309362545401
E02003927,50.15469882457488,-5.130981368288197
E02003913,50.206122044361784,-5.115509378433042
E02003914,50.169039276735575,-5.108193257815405
E02003917,50.14737912137486,-5.087566463059367
E02003911,50.2278208588058,-5.087195369778201
E02003909,50.26256855701531,-5.087646868272031
E02003915,50.1584303553434,-5.080297376618336
E02003954,50.41188716043393,-5.091396090071912
E02003916,50.15066472950131,-5.069857718808954
E02003955,50.40955392613638,-5.070143103732483
E02003910,50.26125075127127,-5.057559357702206
E02003908,50.267521794272106,-5.0410775978625395
E02003952,50.41854527621177,-5.047057474872201
E02003905,50.34546890278003,-5.037988420425802
W02000128,51.90466266552248,-5.130430406987666
E02003912,50.259235304112046,-4.95508008467197
W02000133,51.77694922435748,-5.051719357335106
W02000137,51.714096386057506,-5.047309282789708
E02003938,50.52711979900418,-4.957161388842243
E02003953,50.42436586764507,-4.944063295752988
W02000135,51.71721493713088,-5.025495341440317
W02000131,51.79492082579975,-4.9777124021249195
W02000130,51.80437421458929,-4.973417736356412
W02000127,51.993465383253714,-4.976702344453037
E02003958,50.35343524117353,-4.869709554044062
W02000134,51.71646248894523,-4.949746798001735
W02000138,51.69081915233413,-4.942289673503718
E02003937,50.5534131906611,-4.862189887831351
E02003956,50.39828216323066,-4.848649723244627
W02000140,51.67473856831858,-4.923193145638695
E02003939,50.51505232294339,-4.834135298979434
E02003964,50.284513574583116,-4.8085884679248645
E02003962,50.34230556277222,-4.794526307970989
W02000139,51.67527738594476,-4.86339670214809
E02003963,50.33935061833171,-4.778962305081898
E02003961,50.34628639059822,-4.766125454856416
W02000129,51.859163723213676,-4.855936381705411
E02003957,50.38786485786718,-4.764873431477248
E02003942,50.46866693436194,-4.732943544965156
E02003959,50.35206606410083,-4.718661273292142
E02003940,50.50324497062941,-4.724066311417568
E02003941,50.46798268359438,-4.71492106804057
E02003933,50.6443060214489,-4.725062512040785
E02003960,50.35447931672706,-4.6887821089330854
W02000132,51.797818425921164,-4.741542739573759
W02000136,51.72321013069932,-4.717880521348359
W02000141,51.674921826272225,-4.709808221701429
E02003934,50.63659201643976,-4.631452130479128
W02000126,52.02358507484613,-4.650872690833567
W02000124,52.09069261833826,-4.643974376272475
E02003901,50.37647175295813,-4.513148311033673
E02003931,50.829009213747774,-4.5353682521614935
E02003932,50.80122076640343,-4.5081596169029075
W02000003,53.30735781100137,-4.6326636882947785
E02003896,50.453381998803714,-4.466702416697055
E02003904,50.354412375962276,-4.4586707957511615
E02003893,50.49367151125505,-4.464035363525836
E02003895,50.45600254712139,-4.456356464646251
W02000418,51.8170830623738,-4.512602976859033
W02000004,53.290208244091076,-4.577678381521761
W02000023,52.84704479979558,-4.551244552130235
E02003936,50.59718791565257,-4.404760873020816
E02003935,50.636161821449925,-4.35985258942573
E02004227,50.82708796205311,-4.363947132506306
W02000007,53.25829124045122,-4.495643786326904
W02000144,52.00843327298931,-4.420346520432188
E02003898,50.41148326132462,-4.317249914279458
E02003894,50.5039522943557,-4.315597670016642
E02004224,50.980366553374544,-4.332461765110948
W02000021,52.891107571241065,-4.432891053469455
W02000125,52.06285247790228,-4.384830664685562
W02000122,52.18033039586702,-4.360204343421829
W02000147,51.85997341357096,-4.325848414805723
E02003897,50.41189876840817,-4.239586452320741
W02000148,51.862787907416184,-4.305310689649747
W02000149,51.853191680367836,-4.302612749761221
E02003899,50.40950528446227,-4.229339631003101
W02000001,53.39852591089584,-4.381681265669553
W02000159,51.735846642636425,-4.292454608610007
E02004228,50.805748373155446,-4.240801911358191
E02003892,50.51573212277238,-4.226809145008748
E02003900,50.40967951913297,-4.216933720378872
E02003903,50.354963082868636,-4.214270584128048
W02000020,52.93094194352174,-4.337437173743985
E02004232,50.62907347709475,-4.21710230910529
E02003902,50.3747096766194,-4.202236687229281
W02000162,51.68752169244985,-4.252842509477395
E02004221,51.03487953309327,-4.218820631193222
E02003130,50.40262215306011,-4.186361837630031
E02004222,51.019774831121374,-4.211468726629285
E02004220,51.043352727087886,-4.212591785406258
E02003135,50.391515481472524,-4.178140658221938
E02003147,50.37346565137253,-4.176596387469921
W02000153,51.782563666334404,-4.240250249037193
E02004223,51.01405137645231,-4.202613459028643
E02003125,50.41898707238512,-4.174628656850203
W02000006,53.257622825848316,-4.315892560324568
