ID,Lat,Lon
W01000600,5169314,-494267
W01000604,5168573,-494213
W01000611,5182287,-494848
W01000602,5169737,-493540
W01000606,5167498,-493118
W01000554,5173395,-493341
W01000601,5169117,-492953
W01000580,5176092,-492884
W01000608,5167327,-491689
E01018971,5051559,-484309
W01000607,5168003,-491489
E01019052,5040768,-483425
E01019068,5032125,-482803
E01019053,5040645,-482908
E01018972,5051332,-483527
E01019073,5034110,-482217
W01000609,5167275,-490227
E01018924,5050447,-482948
E01018970,5051846,-482863
E01018973,5051504,-482430
E01019032,5033749,-480619
E01019067,5031674,-480312
E01019039,5024223,-479684
W01000562,5199066,-490431
E01019034,5034126,-479945
E01019033,5033758,-479852
W01000623,5185876,-489143
E01018962,5057286,-481089
W01000578,5167595,-487534
E01019040,5027356,-478929
E01019038,5026932,-478787
E01019076,5039747,-479248
E01019047,5034125,-478778
E01019041,5033739,-478417
E01019045,5035024,-478056
E01019043,5033568,-477940
E01019046,5034421,-477973
E01019075,5037205,-478095
E01019074,5037665,-477886
E01019042,5033985,-477443
E01019015,5034639,-477476
E01018945,5045916,-477804
E01019016,5035043,-477017
E01019014,5034668,-476898
E01019044,5034162,-476614
E01019013,5034552,-476055
E01018944,5044190,-476003
E01019017,5033654,-475149
E01019036,5039103,-474538
W01000557,5169566,-482083
W01000597,5201668,-483472
E01018929,5046805,-473865
E01018923,5054062,-474238
E01018931,5046302,-473570
W01000585,5179735,-481532
E01018942,5066283,-474596
E01019059,5034865,-472646
E01018927,5047258,-473350
E01018930,5046598,-473207
E01018940,5059448,-473710
E01018928,5047127,-472723
E01019056,5035460,-471963
E01019058,5034987,-471625
E01019057,5035565,-471518
E01018932,5047375,-472055
W01000584,5165760,-478962
E01018941,5062555,-472779
E01018933,5047174,-471851
E01018935,5046224,-471564
E01018934,5046633,-470866
E01019026,5035303,-470035
W01000582,5191063,-478656
E01019024,5035963,-469440
W01000563,5172057,-476013
E01018926,5052948,-468173
E01033292,5061811,-468414
E01019037,5040854,-467219
E01019035,5040675,-466877
E01033291,5062340,-467833
W01000595,5179941,-474291
E01019025,5034044,-465448
W01000596,5178078,-473514
W01000564,5171936,-472911
W01000610,5167132,-472298
W01000583,5184401,-472951
E01019027,5033696,-463960
W01000576,5173408,-471786
W01000621,5167274,-471073
W01000619,5167709,-471022
E01018969,5069957,-465176
W01000615,5170759,-470627
W01000620,5167155,-470155
W01000616,5171293,-470335
E01018766,5035566,-462029
W01000560,5199954,-470095
W01000553,5173641,-467653
W01000577,5179326,-467723
W01000613,5207976,-468691
W01000511,5208049,-466094
W01000510,5208586,-465545
W01000509,5209114,-465204
E01018784,5048296,-455936
W01000674,5188425,-462688
W01000558,5205299,-463076
W01000561,5195854,-462387
W01000735,5181969,-461365
E01018968,5066886,-454504
E01018761,5036724,-452805
W01000547,5210365,-461603
E01018961,5083630,-454361
E01018936,5082915,-454250
E01018938,5082344,-454139
E01018758,5045602,-451964
E01018762,5033726,-451300
W01000546,5206826,-460847
E01018760,5039624,-451402
E01018937,5082531,-453340
E01018959,5083778,-453379
W01000559,5199334,-459569
E01018951,5080402,-452230
E01018960,5082900,-451824
W01001932,5285446,-463290
W01000034,5331141,-465250
E01018925,5059341,-449583
W01000672,5175648,-454957
W01000037,5331451,-463862
W01000030,5330642,-463734
E01018772,5045251,-447513
W01000016,5330930,-463523
W01000036,5331402,-463305
E01018770,5045221,-447054
W01000017,5330171,-463075
E01018782,5048891,-446949
E01018773,5035476,-446218
E01018943,5087866,-448748
W01000029,5330483,-462489
E01018771,5045356,-446259
E01018974,5074596,-447709
W01000040,5328544,-462124
E01018776,5035321,-445578
W01000033,5330753,-462113
E01018767,5045693,-445926
E01018783,5048883,-445982
E01018769,5045848,-445792
E01018775,5035873,-445082
W01000508,5213250,-454635
E01018759,5041037,-445217
E01018774,5036323,-444955
W01000507,5212501,-454371
E01018768,5045542,-445281
E01020292,5099287,-447940
W01000039,5327067,-459624
W01000720,5182033,-450201
W01000519,5207713,-450590
W01000094,5293143,-455223
W01000721,5182691,-448910
E01018953,5067905,-442632
E01018778,5044097,-441126
W01000043,5328264,-456616
W01000728,5189560,-448609
E01020302,5080157,-442749
E01018779,5050204,-441164
W01000044,5328975,-456492
E01018965,5060921,-441447
E01018777,5053176,-440653
E01018952,5063117,-440728
W01000673,5176883,-446555
W01000084,5283922,-452223
W01000646,5203415,-446958
W01000095,5293538,-452029
W01000022,5335037,-453499
E01018757,5036431,-436571
W01000024,5326692,-452093
W01000545,5213702,-445487
E01020291,5090364,-438933
W01000080,5285455,-449241
E01018946,5063129,-436894
E01018948,5064254,-436680
E01018949,5064451,-436208
E01020288,5096635,-437713
E01018950,5063630,-435977
W01000023,5329231,-450292
W01000002,5323004,-449791
W01000001,5321467,-449286
E01018947,5063129,-435020
E01020294,5081219,-435647
W01000070,5289853,-446375
E01020293,5081391,-435192
W01000531,5204690,-441611
E01018785,5041177,-432808
E01018966,5057549,-433212
W01000700,5180142,-438450
W01000551,5209055,-439789
W01000689,5201081,-439341
E01018752,5051530,-431457
E01018751,5050412,-431257
E01018750,5050098,-431068
E01018967,5054031,-430838
E01020286,5069880,-431464
W01000031,5339019,-445804
W01000723,5176646,-436440
W01000018,5341112,-445446
W01000688,5202228,-437226
W01000078,5298654,-442478
W01000109,5288166,-441787
E01018763,5042246,-428967
W01000108,5288968,-441729
W01000009,5325806,-442348
W01000532,5217650,-435845
E01020340,5064408,-428068
W01000544,5221128,-435871
E01018765,5048028,-426538
W01000648,5194258,-433770
W01000649,5189238,-433486
W01000644,5185826,-433197
E01020309,5092657,-428467
W01000047,5291671,-438797
E01018764,5043674,-425689
W01000642,5184613,-432619
W01000643,5185587,-432485
E01020295,5099131,-427932
W01000645,5185827,-431678
W01000637,5186302,-431492
E01018753,5051707,-424749
E01018787,5041340,-424072
W01000670,5173724,-430553
W01000007,5320936,-438173
E01018796,5040938,-423811
W01000639,5186062,-430872
E01018795,5040350,-423298
E01018788,5041201,-423327
W01000671,5173956,-429753
W01000533,5204422,-431291
E01018794,5040632,-423183
W01000641,5185856,-430298
W01000028,5333014,-437931
E01018786,5041135,-422799
W01000693,5185054,-429707
W01000638,5186333,-429764
W01000722,5181960,-429387
E01018790,5040799,-422338
E01018792,5041406,-422251
E01018789,5040494,-422111
W01000694,5184941,-429113
W01000640,5186778,-428992
E01033294,5037726,-421633
W01000529,5219287,-430538
E01018780,5034947,-421487
W01000006,5326360,-436241
E01018754,5052077,-422155
E01018756,5050015,-421997
E01018791,5040588,-421427
E01020290,5077237,-423120
E01018781,5034057,-420913
E01018800,5037377,-420994
E01018793,5041063,-421139
E01020289,5082973,-422942
E01020325,5061683,-421860
W01000711,5168571,-426949
E01018755,5052084,-421308
E01020310,5103884,-423672
W01000522,5207850,-428791
W01000004,5340849,-435751
W01000038,5316758,-434408
E01018799,5037712,-420222
E01018798,5037470,-420049
W01000710,5168941,-426080
E01018797,5037290,-419731
E01020283,5101165,-422685
W01000624,5189296,-427017
E01015142,5040260,-419761
E01020301,5088146,-421907
W01000089,5292733,-432106
E01020281,5101964,-422421
E01020299,5104154,-422511
E01015146,5039941,-419090
E01015150,5040546,-419113
E01015145,5039622,-419062
E01020285,5101295,-421951
W01000003,5341041,-434125
W01000685,5199856,-426599
E01020331,5056610,-419474
W01000632,5168824,-424858
E01020313,5048057,-419055
E01015144,5040248,-418605
E01020312,5047838,-418896
W01000633,5168389,-424639
E01015149,5040527,-418357
E01020284,5101468,-421192
E01020297,5104129,-421272
E01020296,5098095,-420905
E01020109,5113250,-421615
E01020300,5102749,-421105
E01020298,5103710,-421120
E01015147,5040917,-418165
E01020282,5102273,-420988
E01015082,5041988,-418085
E01015039,5039130,-417918
E01020280,5101770,-420839
E01015046,5037314,-417822
E01015143,5040290,-417897
E01015043,5038104,-417792
E01015076,5039993,-417854
W01000729,5171840,-424128
E01020276,5104493,-420810
W01000634,5168846,-423921
E01015041,5038840,-417702
E01015048,5036977,-417578
E01015045,5037759,-417598
W01000730,5171764,-423912
E01015083,5041745,-417707
E01015042,5038551,-417503
E01015075,5039538,-417536
W01000021,5338479,-432456
E01015047,5036808,-417349
W01000014,5325980,-431698
W01000012,5325499,-431660
E01015044,5038098,-417273
E01015040,5038941,-417236
E01015148,5040701,-417313
E01015167,5038424,-417042
E01015080,5039312,-417065
E01015084,5041740,-417145
W01000506,5224164,-425931
E01015171,5037915,-416898
E01015168,5038539,-416788
E01020277,5101501,-419617
E01015073,5039854,-416721
W01000775,5156861,-422207
E01015078,5039271,-416567
E01015085,5041374,-416642
E01020279,5101563,-419340
E01015173,5037707,-416370
E01015087,5040982,-416469
E01015170,5038129,-416309
E01020275,5105318,-419425
W01000695,5174797,-422749
W01000696,5177384,-422874
E01015072,5039019,-416304
E01015174,5038483,-416240
E01015024,5042303,-416401
E01015157,5036522,-416118
E01015088,5041288,-416065
E01015079,5039568,-415949
W01000041,5325730,-430070
E01015155,5037038,-415776
E01015026,5042042,-416001
E01015172,5037620,-415774
E01015106,5038838,-415690
W01000524,5221658,-424418
E01020278,5101076,-418530
W01000086,5303963,-428615
E01015104,5039211,-415633
E01015153,5037346,-415365
E01015081,5040609,-415450
E01020108,5117292,-418989
E01015028,5042012,-415487
E01015089,5041106,-415398
E01015074,5039961,-415305
W01000104,5305376,-428305
E01015165,5043330,-415323
E01020334,5054288,-415775
E01015169,5037865,-415026
E01015152,5037279,-414905
E01015102,5039484,-414994
E01015151,5037504,-414804
E01015158,5036640,-414730
W01000073,5307761,-427940
E01015030,5041699,-414839
E01015163,5042691,-414738
E01015077,5039955,-414607
E01020333,5055239,-415269
E01015086,5041128,-414573
E01015103,5039449,-414424
E01020091,5111290,-417710
E01015099,5038692,-414270
E01015070,5040718,-414282
E01015051,5037807,-414061
E01015105,5039131,-414084
W01000686,5202776,-421773
W01000020,5329127,-428254
W01000662,5175254,-420387
E01015049,5038173,-413924
E01015023,5041504,-414035
E01020332,5055075,-414646
E01015156,5036723,-413806
E01015161,5042882,-414076
E01015098,5038842,-413788
E01015100,5038575,-413717
E01020119,5104665,-416746
E01020092,5111047,-417013
E01015101,5039502,-413721
E01032658,5036974,-413596
E01015050,5037903,-413634
E01015162,5042569,-413801
E01015054,5037477,-413547
W01000054,5311574,-426868
E01015071,5040551,-413654
W01000111,5313649,-426913
E01020335,5054403,-414215
W01000027,5318215,-427130
W01000025,5322202,-427326
W01001925,5168786,-419508
W01000093,5314453,-426831
E01020338,5053622,-414078
E01032657,5037180,-413272
E01015053,5037512,-413243
E01015032,5038272,-413272
E01015052,5037775,-413248
E01020093,5110674,-416467
E01015027,5041997,-413297
E01015034,5038950,-413105
E01015033,5039755,-413080
E01015062,5038065,-412886
W01000110,5313307,-426234
E01020336,5053824,-413547
W01000098,5313860,-426216
E01015031,5038383,-412811
E01015029,5040994,-412897
W01000059,5314370,-426159
E01015064,5040462,-412838
E01020337,5054988,-413420
E01015179,5037389,-412609
E01020089,5110534,-415909
E01015159,5042886,-412808
E01015036,5039205,-412540
E01015178,5037631,-412467
W01000112,5305590,-425367
E01015166,5043267,-412587
E01020304,5095292,-414926
E01015061,5038073,-412274
E01015181,5037109,-412207
W01000776,5159883,-417866
E01015038,5038694,-412212
E01020106,5106640,-415280
E01015182,5036805,-412049
E01015025,5042342,-412283
E01020090,5111280,-415421
E01015175,5037818,-412063
E01015065,5040306,-412129
E01020315,5049417,-412505
E01015177,5037560,-411918
E01015066,5039776,-411959
E01015138,5035400,-411673
W01000088,5309544,-424825
E01015180,5037166,-411627
E01020305,5095176,-414214
E01015060,5038228,-411609
E01015037,5039035,-411631
E01015035,5039394,-411576
W01000667,5168855,-417528
E01015160,5042887,-411674
E01015058,5038779,-411443
W01000717,5178307,-417904
E01015176,5037708,-411327
W01000061,5291979,-423457
E01015059,5038422,-411097
E01015164,5043749,-411272
E01020307,5095475,-413576
E01015139,5035240,-410849
E01015067,5040008,-411024
E01015137,5036081,-410717
W01000653,5168643,-416779
E01020324,5059625,-411728
W01000654,5168035,-416738
E01015057,5038620,-410775
W01000660,5167355,-416695
E01020287,5089154,-413022
E01015068,5040418,-410763
E01020110,5109323,-413880
E01015069,5039706,-410623
W01000732,5167697,-416485
E01020306,5095347,-413040
W01000541,5209640,-418428
E01015092,5041582,-410564
E01015097,5042709,-410472
W01000716,5178139,-416610
E01015063,5039264,-410206
E01020186,5032459,-409890
E01015056,5038614,-410150
E01020105,5106970,-413222
E01015093,5041350,-410187
E01020314,5069241,-411406
W01000733,5167838,-415947
E01015141,5035296,-409776
E01015090,5041736,-410057
E01015094,5040859,-409992
E01015136,5035993,-409764
E01020316,5048736,-410300
W01000703,5168576,-415797
W01000734,5167524,-415717
E01015135,5036411,-409697
E01020146,5043455,-409983
W01000659,5167129,-415640
E01015055,5038881,-409737
W01000032,5335239,-423955
W01000675,5182850,-416212
W01000066,5296187,-421810
E01020341,5051032,-410093
E01015095,5040370,-409607
E01020144,5043346,-409729
W01000629,5168190,-415387
W01000704,5169224,-415368
W01000010,5331926,-423423
E01020118,5120152,-413010
E01015096,5040327,-409359
E01020342,5050833,-409770
E01015134,5036310,-409074
E01020107,5107039,-412242
W01000630,5168030,-415044
W01001924,5166941,-414981
E01015140,5035439,-408972
W01000705,5168850,-415045
W01000540,5228067,-417894
W01000682,5187861,-415941
E01020113,5120784,-412686
E01015130,5034988,-408822
W01000631,5167563,-414861
W01001923,5166973,-414797
E01015091,5041134,-408999
E01020116,5120319,-412507
W01000655,5169679,-414701
E01020117,5119862,-412353
E01020111,5120615,-412194
W01000019,5331550,-422438
E01015129,5034928,-408251
E01020112,5120875,-412007
E01015126,5035806,-408186
W01000628,5168237,-414128
E01015132,5036323,-408123
W01000652,5169092,-413994
E01020145,5043941,-408209
E01015128,5035277,-407794
W01000726,5170574,-413902
W01000118,5311232,-420703
E01020114,5120736,-411463
W01000119,5318335,-421030
W01000727,5170300,-413646
E01015118,5039377,-407688
W01000702,5207251,-415341
E01015133,5036135,-407383
W01000052,5316580,-420644
E01020185,5032582,-407140
W01000651,5169032,-413132
W01000828,5163484,-412849
W01000035,5328332,-420917
E01015113,5038597,-407167
W01000008,5322405,-420530
W01000706,5168432,-412851
E01015122,5039334,-406977
W01000683,5195091,-414036
E01015127,5035779,-406752
E01020115,5120515,-410520
E01020086,5107285,-409858
W01000535,5217802,-414992
E01015120,5039513,-406639
W01000663,5179971,-412870
W01000015,5322294,-419838
W01000708,5167954,-412227
E01015112,5038559,-406383
E01020322,5076298,-407975
E01020085,5106751,-409280
W01000707,5168401,-412112
E01015131,5036131,-406120
W01000087,5314794,-418928
E01020317,5050025,-406434
W01000698,5178748,-412234
E01020084,5107006,-408913
E01015121,5039604,-405931
W01000539,5225617,-414354
E01015123,5039138,-405718
E01020321,5081970,-407538
E01015114,5038530,-405560
W01000053,5314177,-418274
W01000699,5175805,-411524
W01000636,5168104,-411045
E01020123,5107400,-408220
E01015125,5039726,-405201
E01020125,5106992,-407960
E01015124,5039103,-404779
W01000635,5167429,-410474
W01000829,5164058,-410239
E01015115,5038218,-404333
E01020171,5031500,-403807
E01020124,5107275,-407111
E01020187,5035056,-403874
E01015108,5038809,-404026
W01000691,5168840,-409570
W01000042,5323050,-417016
W01000840,5157330,-409005
E01020132,5108640,-406662
E01015116,5038157,-403540
E01015119,5039463,-403444
E01015110,5039086,-403370
W01000697,5179147,-409601
W01000538,5230424,-411987
W01000011,5322591,-416446
W01000102,5320968,-416357
E01015107,5038758,-403146
E01015117,5038004,-403003
W01000690,5169472,-408686
E01015109,5038510,-402762
E01020133,5108983,-405775
E01020134,5108717,-405692
E01020139,5108543,-405575
E01020094,5107957,-405525
W01000099,5315756,-415182
E01020095,5108233,-405395
E01015111,5038955,-402354
W01000107,5294052,-414055
W01000692,5169903,-408086
W01000106,5292137,-413774
E01020096,5107682,-405060
E01020122,5105187,-404815
W01000103,5320225,-414922
E01020130,5107317,-404890
E01020127,5112613,-405099
W01000072,5322024,-414762
W01000064,5321479,-414698
W01000664,5180435,-407898
W01000105,5292930,-413240
W01000013,5324418,-414776
E01020141,5108464,-404558
E01020128,5106832,-404462
E01020129,5107131,-404405
W01000839,5158329,-406669
E01020140,5108080,-404390
W01000772,5162876,-406796
W01000802,5166297,-406851
E01020103,5107684,-404097
E01020303,5089406,-403250
E01020099,5120362,-404567
W01000075,5322032,-413963
W01000092,5322635,-413809
W01000878,5166547,-406232
W01000528,5211610,-408204
E01020104,5107511,-403388
W01000081,5311959,-412721
W01000063,5314581,-412768
W01000666,5171323,-405915
W01000877,5166585,-405584
E01020190,5034725,-399820
W01000527,5211385,-407603
W01000712,5179711,-406055
W01000062,5322512,-412817
W01000701,5209532,-407361
W01000841,5167032,-405317
W01000517,5241270,-408713
W01000844,5167616,-405293
W01000736,5157730,-404786
W01000074,5286476,-410772
E01020308,5096730,-402064
W01000665,5172048,-405333
W01000116,5258331,-409328
E01020102,5107549,-402441
W01000076,5323213,-412459
W01000518,5240948,-408423
E01020120,5106636,-402231
W01000513,5241522,-408300
W01000785,5166306,-404817
E01020101,5120124,-402731
W01000843,5167592,-404824
W01000117,5258653,-408978
W01000079,5282493,-410111
E01020149,5039471,-399057
W01000077,5323105,-411949
W01000778,5164947,-404439
E01020323,5054837,-399613
W01000779,5164561,-404391
E01020329,5073470,-400351
W01000069,5278701,-409642
W01000684,5183789,-405181
W01000737,5158143,-404011
W01000090,5322206,-411706
W01000774,5166988,-404383
E01020330,5073829,-400257
W01001934,5241900,-407768
W01000713,5179988,-404872
W01000784,5166409,-404258
W01000771,5161263,-403924
W01000769,5162480,-403950
W01000724,5178406,-404667
W01000091,5322680,-411403
W01000512,5241523,-407425
W01000515,5240237,-407350
W01000534,5238192,-407093
W01000842,5168713,-403830
W01000846,5171429,-403870
W01000773,5166808,-403581
W01000777,5164542,-403405
E01020328,5074016,-399400
W01000516,5240055,-406683
W01000768,5162535,-403013
E01020327,5074254,-399121
W01000847,5171839,-403328
W01001935,5240755,-406406
W01000782,5161942,-402700
W01000786,5166016,-402871
W01000845,5170992,-403093
W01001936,5241701,-406168
E01020100,5119591,-400649
W01000848,5171671,-402907
E01020121,5106091,-399954
W01000770,5162431,-402325
W01000759,5164015,-402380
W01000823,5157553,-401892
W01000537,5214746,-404413
W01000005,5326429,-409667
E01020320,5080180,-398327
W01000879,5158197,-401556
W01000115,5318830,-408973
W01000824,5157167,-401423
W01000781,5162181,-401642
W01000050,5321361,-409036
E01020148,5041832,-396456
W01000525,5241673,-405144
W01000882,5158766,-401335
W01000805,5159476,-401347
W01000731,5177548,-402129
W01000048,5272787,-406305
W01000101,5292819,-407249
W01000756,5163907,-401311
W01001956,5162275,-401159
W01000838,5167079,-401249
W01001937,5248103,-404822
W01000026,5329465,-408650
W01000880,5158193,-400646
W01000792,5168982,-401111
W01000085,5268832,-405522
W01000827,5157405,-400393
W01000100,5293591,-406623
W01000881,5158828,-400362
W01000725,5179081,-401179
W01000049,5272221,-405438
W01000804,5159387,-400212
W01000856,5161651,-400242
W01000825,5157329,-399840
W01000681,5181795,-400757
W01000855,5162216,-399874
W01000859,5161334,-399750
W01000860,5160664,-399658
W01000854,5162688,-399627
W01000826,5156883,-399262
W01000097,5318198,-406542
W01000760,5164832,-399487
W01000837,5167042,-399545
W01000857,5161874,-399212
W01000548,5244393,-402899
E01020167,5038995,-393992
W01000853,5162300,-398947
W01000680,5181181,-399762
W01000793,5168106,-399158
E01020165,5039268,-393639
W01000625,5178664,-399478
W01000861,5161210,-398501
W01000096,5317869,-405655
W01000714,5179905,-399282
W01000071,5318298,-405589
W01000626,5179345,-399093
E01020166,5039041,-393120
E01020159,5035638,-392939
W01000676,5187502,-399371
W01000858,5161905,-398197
W01001933,5258299,-402478
W01000677,5188447,-399302
W01000758,5163221,-398057
W01000552,5235538,-401256
W01000757,5163984,-398022
E01020311,5085730,-394556
W01000836,5165606,-397872
W01000761,5164566,-397789
W01000868,5162470,-397672
W01000831,5164845,-397755
W01000872,5161971,-397592
E01020161,5038821,-392407
W01000830,5165235,-397592
W01000627,5178563,-398015
W01000536,5220754,-399844
W01000863,5163032,-397245
W01000876,5161357,-397113
W01000865,5162730,-397157
W01000709,5192396,-398402
W01000870,5161953,-397035
W01000874,5161677,-397004
W01000755,5163821,-396966
W01000832,5165044,-396978
E01020164,5039133,-391644
W01000873,5161448,-396696
E01020097,5100230,-394073
W01000762,5164213,-396714
E01020163,5038751,-391256
E01020088,5112213,-394252
W01000867,5162555,-396384
W01000862,5163042,-396383
W01000875,5161526,-396257
W01000869,5162051,-396275
W01000715,5179536,-397002
W01000835,5164528,-396196
E01020162,5039089,-390769
W01000871,5161883,-395758
W01000764,5163650,-395785
W01000866,5162668,-395699
W01000749,5161464,-395565
W01000767,5163978,-395673
W01000650,5204773,-397368
W01000549,5243880,-399085
W01000833,5164823,-395568
W01000834,5165408,-395575
W01000747,5162096,-395416
W01000864,5162993,-395300
E01020339,5072696,-391480
W01000791,5166977,-395336
W01000745,5161965,-395117
W01000766,5164193,-395177
W01000746,5162469,-394974
W01000820,5165431,-395018
W01001957,5161547,-394847
W01000763,5163801,-394854
W01000765,5164192,-394730
W01000821,5164830,-394739
W01000744,5162938,-394581
W01000742,5163340,-394471
W01000817,5166553,-394531
W01001955,5162353,-394283
W01000819,5165654,-394349
W01000818,5166101,-394364
W01000789,5164182,-394251
W01000523,5249290,-397898
W01001938,5161513,-393874
W01000790,5163289,-393939
W01000788,5164461,-393987
E01020158,5035008,-388629
W01000822,5167011,-394030
W01001958,5161578,-393385
W01000787,5165052,-393486
E01020326,5079936,-389779
W01000851,5162625,-393106
W01000811,5166381,-393249
W01000850,5162225,-392905
W01000813,5166756,-393012
W01000816,5168362,-393018
W01000808,5167499,-392918
W01000814,5165845,-392729
E01020160,5039737,-387501
W01000657,5180327,-393188
E01020147,5030996,-386982
W01000810,5167585,-392486
W01000812,5166285,-392389
W01000809,5166958,-392266
W01000807,5168243,-392238
